pincode	officename	officeType	Deliverystatus	divisionname	regionname	circlename	Taluk	Districtname	statename
506105	Ayyagaripalli B.O	B.O	Delivery	Warangal	Hyderabad	Andhra Pradesh	Kuravi	Warangal	ANDHRA PRADESH
506105	Bethole B.O	B.O	Delivery	Warangal	Hyderabad	Andhra Pradesh	Kuravi	Warangal	ANDHRA PRADESH
506105	Chintapalli B.O	B.O	Delivery	Warangal	Hyderabad	Andhra Pradesh	Kuravi	Warangal	ANDHRA PRADESH
506105	Kamepalli B.O	B.O	Delivery	Warangal	Hyderabad	Andhra Pradesh	Kuravi	Warangal	ANDHRA PRADESH
506105	Kandikonda B.O	B.O	Delivery	Warangal	Hyderabad	Andhra Pradesh	Kuravi	Warangal	ANDHRA PRADESH
506105	Kuravi S.O	S.O	Delivery	Warangal	Hyderabad	Andhra Pradesh	Kuravi	Warangal	ANDHRA PRADESH
506105	Madapur B.O	B.O	Delivery	Warangal	Hyderabad	Andhra Pradesh	Kuravi	Warangal	ANDHRA PRADESH
506105	Modugulaguda B.O	B.O	Delivery	Warangal	Hyderabad	Andhra Pradesh	Kuravi	Warangal	ANDHRA PRADESH
506105	Mogilcherla B.O	B.O	Delivery	Warangal	Hyderabad	Andhra Pradesh	Kuravi	Warangal	ANDHRA PRADESH
506105	Nallela B.O	B.O	Delivery	Warangal	Hyderabad	Andhra Pradesh	Kuravi	Warangal	ANDHRA PRADESH
506105	Serole B.O	B.O	Delivery	Warangal	Hyderabad	Andhra Pradesh	Kuravi	Warangal	ANDHRA PRADESH
506105	Sudenapalli B.O	B.O	Delivery	Warangal	Hyderabad	Andhra Pradesh	Kuravi	Warangal	ANDHRA PRADESH
506105	Tallasankeesa B.O	B.O	Delivery	Warangal	Hyderabad	Andhra Pradesh	Kuravi	Warangal	ANDHRA PRADESH
506105	Tattupalli B.O	B.O	Delivery	Warangal	Hyderabad	Andhra Pradesh	Kuravi	Warangal	ANDHRA PRADESH
506105	Upparguda B.O	B.O	Delivery	Warangal	Hyderabad	Andhra Pradesh	Kuravi	Warangal	ANDHRA PRADESH
