pincode	officename	officeType	Deliverystatus	divisionname	regionname	circlename	Taluk	Districtname	statename
422212	Alwand B.O	B.O	Delivery	Nasik	Aurangabad	Maharashtra	Trimbakeshwar	Nashik	MAHARASHTRA
422212	Amboli B.O	B.O	Delivery	Nasik	Aurangabad	Maharashtra	Trimbakeshwar	Nashik	MAHARASHTRA
422212	Aswali Harsh B.O	B.O	Delivery	Nasik	Aurangabad	Maharashtra	Trimbakeshwar	Nashik	MAHARASHTRA
422212	Brahmanwade B.O	B.O	Delivery	Nasik	Aurangabad	Maharashtra	Trimbakeshwar	Nashik	MAHARASHTRA
422212	Samundi B.O	B.O	Delivery	Nasik	Aurangabad	Maharashtra	Trimbakeshwar	Nashik	MAHARASHTRA
422212	Talegaon (Trimbak) B.O	B.O	Delivery	Nasik	Aurangabad	Maharashtra	Trimbakeshwar	Nashik	MAHARASHTRA
422212	Torangan B.O	B.O	Delivery	Nasik	Aurangabad	Maharashtra	Trimbakeshwar	Nashik	MAHARASHTRA
422212	Trimbak S.O	S.O	Delivery	Nasik	Aurangabad	Maharashtra	Trimbak	Nashik	MAHARASHTRA
422212	Velunje B.O	B.O	Delivery	Nasik	Aurangabad	Maharashtra	Trimbakeshwar	Nashik	MAHARASHTRA
422212	Zarwad B.O	B.O	Delivery	Nasik	Aurangabad	Maharashtra	Trimbakeshwar	Nashik	MAHARASHTRA
