pincode	officename	officeType	Deliverystatus	divisionname	regionname	circlename	Taluk	Districtname	statename
441501	Bamhni B.O	B.O	Delivery	Nagpur Moffusil	Nagpur	Maharashtra	Kalmeshwar	Nagpur	MAHARASHTRA
441501	Dhapewada B.O	B.O	Delivery	Nagpur Moffusil	Nagpur	Maharashtra	Kalmeshwar	Nagpur	MAHARASHTRA
441501	Fetri B.O	B.O	Delivery	Nagpur Moffusil	Nagpur	Maharashtra	Nagpur Rural	Nagpur	MAHARASHTRA
441501	Ghorad B.O	B.O	Delivery	Nagpur Moffusil	Nagpur	Maharashtra	Kalmeshwar	Nagpur	MAHARASHTRA
441501	Kalambi B.O	B.O	Delivery	Nagpur Moffusil	Nagpur	Maharashtra	Kalmeshwar	Nagpur	MAHARASHTRA
441501	Kalmeshwar S.O	S.O	Delivery	Nagpur Moffusil	Nagpur	Maharashtra	Kalmeshwar	Nagpur	MAHARASHTRA
441501	Mahurzari B.O	B.O	Delivery	Nagpur Moffusil	Nagpur	Maharashtra	Nagpur Rural	Nagpur	MAHARASHTRA
441501	Midc Kalmeshwar S.O	S.O	Non-Delivery	Nagpur Moffusil	Nagpur	Maharashtra	Kalameshwar	Nagpur	MAHARASHTRA
441501	Ubali B.O	B.O	Delivery	Nagpur Moffusil	Nagpur	Maharashtra	Kalmeshwar	Nagpur	MAHARASHTRA
441501	Uparwahi B.O	B.O	Delivery	Nagpur Moffusil	Nagpur	Maharashtra	Kalmeshwar	Nagpur	MAHARASHTRA
441501	Walni B.O	B.O	Delivery	Nagpur Moffusil	Nagpur	Maharashtra	Kalameshwar	Nagpur	MAHARASHTRA
